-1.68 6.92 0.305525
-1.68 7.14 0.308109
-1.68 7.36 0.309027
-1.68 7.58 0.308057
-1.68 7.8 0.304934
-1.68 8.02 0.299355
-1.68 8.24 0.290996
-1.68 8.46 0.279556
-1.68 8.68 0.264835
-1.68 8.9 0.246831
-1.68 9.12 0.225804
-1.68 9.34 0.20226
-1.68 9.56 0.176833
-1.68 9.78 0.150132
-1.68 10 0.122651

-1.56 -1 -0.480276
-1.56 -0.78 -0.447696
-1.56 -0.56 -0.415618
-1.56 -0.34 -0.384335
-1.56 -0.12 -0.354123
-1.56 0.1 -0.325163
-1.56 0.32 -0.297466
-1.56 0.54 -0.27083
-1.56 0.76 -0.244872
-1.56 0.98 -0.219099
-1.56 1.2 -0.192979
-1.56 1.42 -0.165978
-1.56 1.64 -0.13753
-1.56 1.86 -0.106931
-1.56 2.08 -0.0730488
-1.56 2.3 -0.0331755
-1.56 2.52 0.0227978
-1.56 2.74 0.0627832
-1.56 2.96 0.0940982
-1.56 3.18 0.120708
-1.56 3.4 0.144076
-1.56 3.62 0.16499
-1.56 3.84 0.183937
-1.56 4.06 0.20125
-1.56 4.28 0.217158
-1.56 4.5 0.231828
-1.56 4.72 0.245378
-1.56 4.94 0.257889
-1.56 5.16 0.269416
-1.56 5.38 0.279984
-1.56 5.6 0.289601
-1.56 5.82 0.298252
-1.56 6.04 0.305902
-1.56 6.26 0.312497
-1.56 6.48 0.317962
-1.56 6.7 0.322199
-1.56 6.92 0.325085
-1.56 7.14 0.326469
-1.56 7.36 0.32617
-1.56 7.58 0.323974
-1.56 7.8 0.319635
-1.56 8.02 0.312885
-1.56 8.24 0.303452
-1.56 8.46 0.291101
-1.56 8.68 0.275697
-1.56 8.9 0.257269
-1.56 9.12 0.236058
-1.56 9.34 0.212491
-1.56 9.56 0.187098
-1.56 9.78 0.160406
-1.56 10 0.132861

-1.44 -1 -0.466488
-1.44 -0.78 -0.432287
-1.44 -0.56 -0.398419
-1.44 -0.34 -0.365213
-1.44 -0.12 -0.332989
-1.44 0.1 -0.301965
-1.44 0.32 -0.272148
-1.44 0.54 -0.243269
-1.44 0.76 -0.214819
-1.44 0.98 -0.18614
-1.44 1.2 -0.156503
-1.44 1.42 -0.125093
-1.44 1.64 -0.0908237
-1.44 1.86 -0.0516503
-1.44 2.08 0.00213672
-1.44 2.3 0.0524594
-1.44 2.52 0.0876389
-1.44 2.74 0.11673
-1.44 2.96 0.141883
-1.44 3.18 0.164157
-1.44 3.4 0.184187
-1.44 3.62 0.202394
-1.44 3.84 0.219068
-1.44 4.06 0.234422
-1.44 4.28 0.248607
-1.44 4.5 0.261735
-1.44 4.72 0.273882
-1.44 4.94 0.285101
-1.44 5.16 0.295419
-1.44 5.38 0.304844
-1.44 5.6 0.313364
-1.44 5.82 0.32095
-1.44 6.04 0.327555
-1.44 6.26 0.333114
-1.44 6.48 0.337542
-1.44 6.7 0.340732
-1.44 6.92 0.342558
-1.44 7.14 0.342867
-1.44 7.36 0.34148
-1.44 7.58 0.338196
-1.44 7.8 0.332787
-1.44 8.02 0.325018
-1.44 8.24 0.314662
-1.44 8.46 0.301536
-1.44 8.68 0.285553
-1.44 8.9 0.266763
-1.44 9.12 0.245386
-1.44 9.34 0.221787
-1.44 9.56 0.196419
-1.44 9.78 0.169741
-1.44 10 0.142158

-1.32 -1 -0.452948
-1.32 -0.78 -0.416994
-1.32 -0.56 -0.381153
-1.32 -0.34 -0.345777
-1.32 -0.12 -0.311239
-1.32 0.1 -0.277797
-1.32 0.32 -0.245441
-1.32 0.54 -0.213796
-1.32 0.76 -0.182144
-1.32 0.98 -0.149539
-1.32 1.2 -0.114826
-1.32 1.42 -0.0763328
-1.32 1.64 -0.0301416
-1.32 1.86 0.0331458
-1.32 2.08 0.0752198
-1.32 2.3 0.108177
-1.32 2.52 0.13595
-1.32 2.74 0.160139
-1.32 2.96 0.181638
-1.32 3.18 0.201011
-1.32 3.4 0.218646
-1.32 3.62 0.234817
-1.32 3.84 0.249725
-1.32 4.06 0.263518
-1.32 4.28 0.276303
-1.32 4.5 0.288157
-1.32 4.72 0.299131
-1.32 4.94 0.309255
-1.32 5.16 0.318538
-1.32 5.38 0.326973
-1.32 5.6 0.334537
-1.32 5.82 0.341188
-1.32 6.04 0.34687
-1.32 6.26 0.351507
-1.32 6.48 0.355009
-1.32 6.7 0.357263
-1.32 6.92 0.35814
-1.32 7.14 0.357487
-1.32 7.36 0.355131
-1.32 7.58 0.350882
-1.32 7.8 0.344533
-1.32 8.02 0.335878
-1.32 8.24 0.324728
-1.32 8.46 0.310941
-1.32 8.68 0.294464
-1.32 8.9 0.275362
-1.32 9.12 0.253834
-1.32 9.34 0.2302
-1.32 9.56 0.204851
-1.32 9.78 0.178188
-1.32 10 0.150582

-1.2 -1 -0.439747
-1.2 -0.78 -0.401911
-1.2 -0.56 -0.363893
-1.2 -0.34 -0.326067
-1.2 -0.12 -0.288847
-1.2 0.1 -0.252536
-1.2 0.32 -0.217085
-1.2 0.54 -0.181921
-1.2 0.76 -0.145955
-1.2 0.98 -0.107617
-1.2 1.2 -0.0644045
-1.2 1.42 -0.00774426
-1.2 1.64 0.0536989
-1.2 1.86 0.093316
-1.2 2.08 0.125165
-1.2 2.3 0.152174
-1.2 2.52 0.175744
-1.2 2.74 0.196704
-1.2 2.96 0.215595
-1.2 3.18 0.232793
-1.2 3.4 0.248569
-1.2 3.62 0.263121
-1.2 3.84 0.276597
-1.2 4.06 0.289105
-1.2 4.28 0.300723
-1.2 4.5 0.311503
-1.2 4.72 0.321479
-1.2 4.94 0.330662
-1.2 5.16 0.339051
-1.2 5.38 0.346625
-1.2 5.6 0.35335
-1.2 5.82 0.359177
-1.2 6.04 0.364041
-1.2 6.26 0.367859
-1.2 6.48 0.370535
-1.2 6.7 0.371954
-1.2 6.92 0.371984
-1.2 7.14 0.370474
-1.2 7.36 0.367259
-1.2 7.58 0.362159
-1.2 7.8 0.354988
-1.2 8.02 0.345563
-1.2 8.24 0.33373
-1.2 8.46 0.319379
-1.2 8.68 0.30248
-1.2 8.9 0.283108
-1.2 9.12 0.261445
-1.2 9.34 0.237773
-1.2 9.56 0.212435
-1.2 9.78 0.185789
-1.2 10 0.15817

-1.08 -1 -0.426996
-1.08 -0.78 -0.387153
-1.08 -0.56 -0.346748
-1.08 -0.34 -0.306146
-1.08 -0.12 -0.265798
-1.08 0.1 -0.226035
-1.08 0.32 -0.186712
-1.08 0.54 -0.146876
-1.08 0.76 -0.104622
-1.08 0.98 -0.0564266
-1.08 1.2 0.0134504
-1.08 1.42 0.0685364
-1.08 1.64 0.107462
-1.08 1.86 0.138932
-1.08 2.08 0.165599
-1.08 2.3 0.188828
-1.08 2.52 0.209446
-1.08 2.74 0.228001
-1.08 2.96 0.244877
-1.08 3.18 0.26035
-1.08 3.4 0.274624
-1.08 3.62 0.287849
-1.08 3.84 0.300136
-1.08 4.06 0.311567
-1.08 4.28 0.322198
-1.08 4.5 0.332064
-1.08 4.72 0.341183
-1.08 4.94 0.349556
-1.08 5.16 0.357168
-1.08 5.38 0.363991
-1.08 5.6 0.369982
-1.08 5.82 0.375083
-1.08 6.04 0.379224
-1.08 6.26 0.382317
-1.08 6.48 0.38426
-1.08 6.7 0.384938
-1.08 6.92 0.384216
-1.08 7.14 0.381948
-1.08 7.36 0.377976
-1.08 7.58 0.372129
-1.08 7.8 0.364241
-1.08 8.02 0.354152
-1.08 8.24 0.341732
-1.08 8.46 0.326899
-1.08 8.68 0.30964
-1.08 8.9 0.290034
-1.08 9.12 0.26825
-1.08 9.34 0.244541
-1.08 9.56 0.219209
-1.08 9.78 0.192577
-1.08 10 0.164952

-0.96 -1 -0.414828
-0.96 -0.78 -0.372867
-0.96 -0.56 -0.329861
-0.96 -0.34 -0.286122
-0.96 -0.12 -0.242096
-0.96 0.1 -0.198106
-0.96 0.32 -0.153769
-0.96 0.54 -0.107281
-0.96 0.76 -0.0542624
-0.96 0.98 0.0232269
-0.96 1.2 0.078375
-0.96 1.42 0.117845
-0.96 1.64 0.149563
-0.96 1.86 0.176273
-0.96 2.08 0.199417
-0.96 2.3 0.219875
-0.96 2.52 0.238232
-0.96 2.74 0.254893
-0.96 2.96 0.270149
-0.96 3.18 0.284215
-0.96 3.4 0.297248
-0.96 3.62 0.309367
-0.96 3.84 0.320657
-0.96 4.06 0.331178
-0.96 4.28 0.340971
-0.96 4.5 0.350056
-0.96 4.72 0.35844
-0.96 4.94 0.366113
-0.96 5.16 0.373052
-0.96 5.38 0.379222
-0.96 5.6 0.384571
-0.96 5.82 0.389037
-0.96 6.04 0.392543
-0.96 6.26 0.394997
